Number of Vehicles Stopped,Total Waiting Time of All Vehicles,Total CO2 Emissions Released
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2302.1047154079065
0,0.0,4458.388647682477
0,0.0,4819.676162073237
0,0.0,9306.684249302572
0,0.0,6146.949392852966
0,0.0,0.0
0,0.0,2830.5645318343877
0,0.0,0.0
0,0.0,17820.277215194204
0,0.0,15094.029501831643
